,I_e,I_i,#timesteps,#nodes
0,0.6000000000000001,-0.5,16671.0,110
0,0.6500000000000001,-0.5,11384.0,70
0,-0.2,-0.45,7644.0,53
0,-0.1499999999999999,-0.45,7421.0,51
0,-0.09999999999999998,-0.45,7430.0,51
0,-0.04999999999999993,-0.45,7164.0,50
0,0.0,-0.45,7273.0,53
0,0.05000000000000005,-0.45,7085.0,52
0,0.10000000000000007,-0.45,6756.0,50
0,0.15000000000000013,-0.45,7240.0,51
0,0.20000000000000015,-0.45,7462.0,52
0,0.25,-0.45,7649.0,53
0,0.30000000000000004,-0.45,7809.0,53
0,0.3500000000000001,-0.45,7418.0,52
0,0.4000000000000001,-0.45,7509.0,51
0,0.4500000000000002,-0.45,8764.0,67
0,0.5,-0.45,9100.0,64
0,0.55,-0.45,9591.0,64
0,0.6000000000000001,-0.45,16308.0,107
0,0.6500000000000001,-0.45,17512.0,113
0,0.7000000000000002,-0.45,18994.0,118
0,-0.09999999999999998,-0.3999999999999999,7595.0,54
0,-0.04999999999999993,-0.3999999999999999,7381.0,52
0,0.0,-0.3999999999999999,7310.0,52
0,0.05000000000000005,-0.3999999999999999,7166.0,53
0,0.10000000000000007,-0.3999999999999999,6682.0,52
0,0.15000000000000013,-0.3999999999999999,6712.0,51
0,0.20000000000000015,-0.3999999999999999,6651.0,51
0,0.25,-0.3999999999999999,7547.0,52
0,0.30000000000000004,-0.3999999999999999,7735.0,53
0,0.3500000000000001,-0.3999999999999999,7456.0,49
0,0.4000000000000001,-0.3999999999999999,7441.0,55
0,0.4500000000000002,-0.3999999999999999,8506.0,65
0,0.5,-0.3999999999999999,9017.0,66
0,0.55,-0.3999999999999999,9412.0,64
0,0.6000000000000001,-0.3999999999999999,16028.0,112
0,0.6500000000000001,-0.3999999999999999,17161.0,113
0,0.7000000000000002,-0.3999999999999999,18312.0,116
0,-0.04999999999999993,-0.35,7278.0,51
0,0.0,-0.35,7426.0,54
0,0.05000000000000005,-0.35,7230.0,53
0,0.10000000000000007,-0.35,6790.0,51
0,0.15000000000000013,-0.35,6632.0,52
0,0.20000000000000015,-0.35,7142.0,51
0,0.25,-0.35,7392.0,51
0,0.30000000000000004,-0.35,7587.0,52
0,0.3500000000000001,-0.35,7676.0,52
0,0.4000000000000001,-0.35,7337.0,55
0,0.4500000000000002,-0.35,8385.0,64
0,0.5,-0.35,8888.0,67
0,0.55,-0.35,9228.0,63
0,0.6000000000000001,-0.35,9833.0,63
0,0.6500000000000001,-0.35,16814.0,110
0,0.7000000000000002,-0.35,17981.0,115
0,0.75,-0.35,0.0,0
0,0.0,-0.29999999999999993,7355.0,59
0,0.05000000000000005,-0.29999999999999993,6982.0,53
0,0.10000000000000007,-0.29999999999999993,6859.0,52
0,0.15000000000000013,-0.29999999999999993,6687.0,52
0,0.20000000000000015,-0.29999999999999993,7196.0,51
0,0.25,-0.29999999999999993,7281.0,51
0,0.30000000000000004,-0.29999999999999993,7491.0,51
0,0.3500000000000001,-0.29999999999999993,7061.0,53
0,0.4000000000000001,-0.29999999999999993,7251.0,54
0,0.4500000000000002,-0.29999999999999993,7577.0,49
0,0.5,-0.29999999999999993,8751.0,63
0,0.55,-0.29999999999999993,9109.0,67
0,0.6000000000000001,-0.29999999999999993,9618.0,64
0,0.6500000000000001,-0.29999999999999993,16466.0,108
0,0.7000000000000002,-0.29999999999999993,17626.0,115
0,0.8,-0.29999999999999993,0.0,0
0,0.10000000000000007,-0.25,6881.0,55
0,0.15000000000000013,-0.25,6725.0,53
0,0.20000000000000015,-0.25,7081.0,50
0,0.25,-0.25,6872.0,51
0,0.30000000000000004,-0.25,7447.0,51
0,0.3500000000000001,-0.25,7560.0,51
0,0.4000000000000001,-0.25,7163.0,54
0,0.4500000000000002,-0.25,7413.0,53
0,0.5,-0.25,8579.0,63
0,0.55,-0.25,9086.0,65
0,0.6000000000000001,-0.25,9435.0,65
0,0.6500000000000001,-0.25,16160.0,116
0,0.7000000000000002,-0.25,17224.0,113
0,0.15000000000000013,-0.2,7242.0,53
0,0.20000000000000015,-0.2,7340.0,51
0,0.25,-0.2,6873.0,64
