,I_e,I_i,avg_rate
0,0.4500000000000002,-0.1499999999999999,0.00013131655251558526
0,0.5,-0.1499999999999999,0.00013166354734063228
0,0.55,-0.1499999999999999,0.00014363308680714505
0,0.6000000000000001,-0.1499999999999999,0.00012570152923749257
0,0.6500000000000001,-0.1499999999999999,0.00013662225319352098
0,0.7000000000000002,-0.1499999999999999,0.00012357723555670648
0,0.75,-0.1499999999999999,0.0001259729053611139
0,0.30000000000000004,-0.09999999999999998,0.00012048646905398491
0,0.3500000000000001,-0.09999999999999998,0.00015711973798196167
0,0.4000000000000001,-0.09999999999999998,0.00013363150045897203
0,0.4500000000000002,-0.09999999999999998,0.0001300943932396228
0,0.5,-0.09999999999999998,0.00014402212945680416
0,0.55,-0.09999999999999998,0.0001376860096635642
0,0.6000000000000001,-0.09999999999999998,0.00015035799785889848
0,0.6500000000000001,-0.09999999999999998,0.0001310690437918525
0,0.7000000000000002,-0.09999999999999998,0.00014327940062993733
0,0.75,-0.09999999999999998,0.00012689178497513788
0,0.4000000000000001,-0.04999999999999993,0.00014004199845388718
0,0.4500000000000002,-0.04999999999999993,0.00016061533835025243
0,0.5,-0.04999999999999993,0.0001440513586338484
0,0.55,-0.04999999999999993,0.00013774266670808777
0,0.6000000000000001,-0.04999999999999993,0.00014786139332894163
0,0.6500000000000001,-0.04999999999999993,0.00015343491358682317
0,0.7000000000000002,-0.04999999999999993,0.0001374305259418354
0,0.75,-0.04999999999999993,0.00013690731235046087
0,0.8,-0.04999999999999993,6.829681459228655e-05
0,0.4500000000000002,0.0,0.00014074855946853498
0,0.5,0.0,0.0001554263567874838
0,0.55,0.0,0.00015681292517312598
0,0.6000000000000001,0.0,0.00014614099539724833
0,0.6500000000000001,0.0,0.00012719304448753613
0,0.7000000000000002,0.0,0.00012853458678207467
0,0.75,0.0,0.0001406215259478209
0,0.8,0.0,0.00010703898003053822
0,0.55,0.05000000000000005,0.00011653445385666484
0,0.6000000000000001,0.05000000000000005,0.00016794004801781455
0,0.6500000000000001,0.05000000000000005,0.00015515217246745723
0,0.7000000000000002,0.05000000000000005,0.00013316338102553385
0,0.75,0.05000000000000005,0.00013527882760357537
0,0.8,0.05000000000000005,0.00014414973788934386
0,0.6000000000000001,0.10000000000000007,0.00011603697554077357
0,0.6500000000000001,0.10000000000000007,0.00012894778230960202
0,0.7000000000000002,0.10000000000000007,0.00016954154508837065
0,0.75,0.10000000000000007,0.0001389967184055776
0,0.8,0.10000000000000007,0.00014237886455862345
0,0.7000000000000002,0.15000000000000013,0.00019031157317881444
0,0.75,0.15000000000000013,0.00017611189989014564
0,0.8,0.15000000000000013,0.00016307081313862717
0,0.75,0.20000000000000015,0.00017887154058609525
0,0.8,0.20000000000000015,0.00015379982599946748
0,0.8500000000000001,0.20000000000000015,0.00014880896676577134
0,0.8500000000000001,0.25,0.00019864561928990994
0,1.0,0.4000000000000001,8.693942990533075e-05
0,0.9000000000000001,0.4500000000000002,9.66127606884479e-05
0,0.9500000000000002,0.4500000000000002,9.815583537471994e-05
0,1.0,0.4500000000000002,8.958898863315227e-05
0,0.75,0.5,8.993633926975315e-05
0,0.8,0.5,7.738780526746547e-05
0,0.8500000000000001,0.5,0.00010687471129806837
0,0.9000000000000001,0.5,0.00010391169701542689
0,0.9500000000000002,0.5,0.00010022823226857368
0,1.0,0.5,9.618776718558011e-05
0,0.75,0.55,8.077045755389854e-05
0,0.8,0.55,9.656305489658385e-05
0,0.8500000000000001,0.55,0.00010309832242950304
0,0.9000000000000001,0.55,9.736669382808581e-05
0,0.9500000000000002,0.55,9.491416474064968e-05
0,1.0,0.55,9.252228728690785e-05
0,0.8,0.6000000000000001,8.745830656845343e-05
0,0.8500000000000001,0.6000000000000001,0.00010142850096813365
0,0.9000000000000001,0.6000000000000001,0.0001014644722610422
0,0.9500000000000002,0.6000000000000001,9.0817179478796e-05
0,1.0,0.6000000000000001,9.53831685846346e-05
0,0.8,0.6500000000000001,7.656831164256081e-05
0,0.8500000000000001,0.6500000000000001,7.836940637137375e-05
0,0.9000000000000001,0.6500000000000001,0.00010243217632679953
0,0.9500000000000002,0.6500000000000001,9.587222637094702e-05
0,1.0,0.6500000000000001,9.03431597996485e-05
0,0.8500000000000001,0.7000000000000002,7.423028226427437e-05
