,I_e,I_i,stability,static,dynamic,double,p_random,p_down
0,0.75,-0.44999999999999996,1,0,0,0,1,1
0,0.8,-0.44999999999999996,1,0,0,0,1,1
0,0.8500000000000001,-0.44999999999999996,1,0,0,0,1,1
0,0.9000000000000001,-0.44999999999999996,1,0,0,0,1,1
0,0.9500000000000002,-0.44999999999999996,1,0,0,0,1,1
0,1.0,-0.44999999999999996,1,0,0,0,1,1
0,-1.0,-0.3999999999999999,1,0,0,0,1,1
0,-0.95,-0.3999999999999999,1,0,0,0,1,1
0,-0.9,-0.3999999999999999,1,0,0,0,1,1
0,-0.85,-0.3999999999999999,1,0,0,0,1,1
0,-0.8,-0.3999999999999999,1,0,0,0,1,1
0,-0.75,-0.3999999999999999,1,0,0,0,1,1
0,-0.7,-0.3999999999999999,1,0,0,0,1,1
0,-0.6499999999999999,-0.3999999999999999,1,0,0,0,1,1
0,-0.6,-0.3999999999999999,1,0,0,0,1,1
0,-0.55,-0.3999999999999999,1,0,0,0,1,1
0,-0.5,-0.3999999999999999,1,0,0,0,1,1
0,-0.44999999999999996,-0.3999999999999999,1,0,0,0,1,1
0,-0.3999999999999999,-0.3999999999999999,1,0,0,0,1,1
0,-0.35,-0.3999999999999999,1,0,0,0,1,1
0,-0.29999999999999993,-0.3999999999999999,1,0,0,0,1,1
0,-0.25,-0.3999999999999999,1,0,0,0,1,1
0,-0.19999999999999996,-0.3999999999999999,1,0,0,0,1,1
0,-0.1499999999999999,-0.3999999999999999,1,1,1,0,1,1
0,-0.09999999999999998,-0.3999999999999999,1,1,1,0,1,1
