,I_e,I_i,#timesteps,#nodes
0,0.020000000000000014,-0.56,4117.0,25
0,0.040000000000000036,-0.56,4104.0,25
0,0.06000000000000005,-0.56,4229.0,21
0,0.08000000000000007,-0.56,4212.0,21
0,0.10000000000000007,-0.56,4203.0,21
0,-0.22,-0.54,4592.0,25
0,-0.2,-0.54,4528.0,25
0,-0.17999999999999994,-0.54,4476.0,25
0,-0.16000000000000006,-0.54,4411.0,25
0,-0.14,-0.54,4370.0,25
0,-0.12,-0.54,4321.0,25
0,-0.09999999999999998,-0.54,4274.0,25
0,-0.07999999999999996,-0.54,4240.0,25
0,-0.059999999999999935,-0.54,4204.0,25
0,-0.040000000000000036,-0.54,4177.0,25
0,-0.020000000000000014,-0.54,4162.0,25
0,0.0,-0.54,4136.0,25
0,0.020000000000000014,-0.54,4129.0,25
0,0.040000000000000036,-0.54,4111.0,25
0,0.06000000000000005,-0.54,4093.0,25
0,0.08000000000000007,-0.54,4226.0,21
0,0.10000000000000007,-0.54,4227.0,21
0,0.1200000000000001,-0.54,4208.0,21
0,-0.2,-0.52,4572.0,25
0,-0.17999999999999994,-0.52,4504.0,25
0,-0.16000000000000006,-0.52,4439.0,25
0,-0.14,-0.52,4398.0,25
0,-0.12,-0.52,4346.0,25
0,-0.09999999999999998,-0.52,4291.0,25
0,-0.07999999999999996,-0.52,4252.0,25
0,-0.059999999999999935,-0.52,4226.0,25
0,-0.040000000000000036,-0.52,4189.0,25
0,-0.020000000000000014,-0.52,4161.0,25
0,0.0,-0.52,4153.0,25
0,0.020000000000000014,-0.52,4144.0,25
0,0.040000000000000036,-0.52,4127.0,25
0,0.06000000000000005,-0.52,4104.0,25
0,0.08000000000000007,-0.52,4209.0,21
0,0.10000000000000007,-0.52,4218.0,21
0,0.1200000000000001,-0.52,4214.0,21
0,0.14000000000000012,-0.52,4228.0,21
0,-0.17999999999999994,-0.5,4524.0,25
0,-0.16000000000000006,-0.5,4479.0,25
0,-0.14,-0.5,4419.0,25
0,-0.12,-0.5,4372.0,25
0,-0.09999999999999998,-0.5,4322.0,25
0,-0.07999999999999996,-0.5,4282.0,25
0,-0.059999999999999935,-0.5,4236.0,25
0,-0.040000000000000036,-0.5,4214.0,25
0,-0.020000000000000014,-0.5,4180.0,25
0,0.0,-0.5,4164.0,25
0,0.020000000000000014,-0.5,4144.0,25
0,0.040000000000000036,-0.5,4129.0,25
0,0.06000000000000005,-0.5,4119.0,25
0,0.08000000000000007,-0.5,4108.0,25
0,0.10000000000000007,-0.5,4220.0,21
0,0.1200000000000001,-0.5,4230.0,21
0,0.14000000000000012,-0.5,4213.0,21
0,0.15999999999999992,-0.5,4235.0,21
0,-0.16000000000000006,-0.48,4510.0,25
0,-0.14,-0.48,4439.0,25
0,-0.12,-0.48,4393.0,25
0,-0.09999999999999998,-0.48,4357.0,25
0,-0.07999999999999996,-0.48,4298.0,25
0,-0.059999999999999935,-0.48,4258.0,25
0,-0.040000000000000036,-0.48,4228.0,25
0,-0.020000000000000014,-0.48,4200.0,25
0,0.0,-0.48,4172.0,25
0,0.020000000000000014,-0.48,4155.0,25
0,0.040000000000000036,-0.48,4148.0,25
0,0.06000000000000005,-0.48,4132.0,25
0,0.08000000000000007,-0.48,4109.0,25
0,0.10000000000000007,-0.48,4223.0,21
0,0.1200000000000001,-0.48,4240.0,21
0,0.14000000000000012,-0.48,4214.0,21
0,0.15999999999999992,-0.48,4250.0,21
0,0.17999999999999994,-0.48,4220.0,21
0,-0.14,-0.46,4484.0,25
