,b,tau_a,dom_frequ,down_duration,up_duration
0,0.40800000000000003,800.0,2.575,0.17821553398058254,0.2101339805825243
0,0.432,800.0,0.008333333333333333,79.56790000000001,40.432100000000005
0,0.456,800.0,0.0,0.0,0.0
0,0.48,800.0,0.0,0.0,0.0
0,0.504,800.0,1.1333333333333333,0.8823529411764708,0.0
0,0.528,800.0,0.0,0.0,0.0
0,0.552,800.0,0.0,0.0,0.0
0,0.5760000000000001,800.0,0.0,0.0,0.0
0,0.6,800.0,0.0,0.0,0.0
0,0.0,900.0,0.008333333333333333,0.0,120.0
0,0.024,900.0,0.49166666666666664,0.6202983050847458,1.4136000000000002
0,0.048,900.0,0.6333333333333333,0.4230052631578948,1.1559421052631578
0,0.07200000000000001,900.0,0.7916666666666666,0.3479315789473685,0.9152263157894737
0,0.096,900.0,1.0416666666666667,0.31784799999999996,0.6421520000000001
0,0.12,900.0,1.175,0.28850921985815603,0.5625546099290781
0,0.14400000000000002,900.0,0.9833333333333333,0.24656440677966104,0.7703847457627119
0,0.168,900.0,1.0833333333333333,0.2304446153846154,0.6926323076923077
0,0.192,900.0,1.175,0.2179858156028369,0.6330780141843971
0,0.216,900.0,1.2583333333333333,0.20877947019867554,0.5859225165562915
0,0.24,900.0,1.35,0.19933765432098768,0.5414030864197531
0,0.264,900.0,1.4333333333333333,0.19219244186046514,0.5054819767441862
