,I_e,I_i,#timesteps,#nodes
0,0.3400000000000001,-0.29999999999999993,4354.0,51
0,0.3600000000000001,-0.29999999999999993,4392.0,51
0,0.3800000000000001,-0.29999999999999993,4432.0,51
0,0.1200000000000001,-0.28,4197.0,51
0,0.14000000000000012,-0.28,4207.0,51
0,0.15999999999999992,-0.28,4187.0,51
0,0.17999999999999994,-0.28,4170.0,51
0,0.2,-0.28,4187.0,51
0,0.22,-0.28,4178.0,51
0,0.24,-0.28,4198.0,51
0,0.26,-0.28,4221.0,51
0,0.28,-0.28,4245.0,51
0,0.30000000000000004,-0.28,4274.0,51
0,0.3200000000000001,-0.28,4307.0,51
0,0.3400000000000001,-0.28,4338.0,51
0,0.3600000000000001,-0.28,4383.0,51
0,0.3800000000000001,-0.28,4420.0,51
0,0.14000000000000012,-0.26,4201.0,51
0,0.15999999999999992,-0.26,4203.0,51
0,0.17999999999999994,-0.26,4178.0,51
0,0.2,-0.26,4200.0,51
0,0.22,-0.26,4193.0,51
0,0.24,-0.26,4194.0,51
0,0.26,-0.26,4219.0,51
0,0.28,-0.26,4230.0,51
0,0.30000000000000004,-0.26,4264.0,51
0,0.3200000000000001,-0.26,4297.0,51
0,0.3400000000000001,-0.26,4334.0,51
0,0.3600000000000001,-0.26,4367.0,51
0,0.3800000000000001,-0.26,4405.0,51
0,0.15999999999999992,-0.24,4192.0,51
0,0.17999999999999994,-0.24,4191.0,51
0,0.2,-0.24,4191.0,51
0,0.22,-0.24,4190.0,51
0,0.24,-0.24,4198.0,51
0,0.26,-0.24,4217.0,51
0,0.28,-0.24,4233.0,51
0,0.30000000000000004,-0.24,4256.0,51
0,0.3200000000000001,-0.24,4291.0,51
0,0.3400000000000001,-0.24,4319.0,51
0,0.3600000000000001,-0.24,4356.0,51
0,0.3800000000000001,-0.24,4394.0,51
0,0.2,-0.22,4213.0,51
0,0.22,-0.22,4232.0,51
0,0.24,-0.22,4226.0,51
0,0.26,-0.22,4210.0,51
0,0.28,-0.22,4237.0,51
0,0.30000000000000004,-0.22,4252.0,51
0,0.3200000000000001,-0.22,4284.0,51
0,0.3400000000000001,-0.22,4317.0,51
0,0.3600000000000001,-0.22,4345.0,51
0,0.3800000000000001,-0.22,4385.0,51
0,0.22,-0.2,4212.0,51
0,0.24,-0.2,4206.0,51
0,0.26,-0.2,4209.0,51
0,0.28,-0.2,4236.0,51
0,0.30000000000000004,-0.2,4252.0,51
0,0.3200000000000001,-0.2,4270.0,51
0,0.3400000000000001,-0.2,4305.0,51
0,0.3600000000000001,-0.2,4341.0,51
0,0.3800000000000001,-0.2,4530.0,64
0,0.26,-0.17999999999999994,4057.0,63
0,0.28,-0.17999999999999994,4227.0,51
0,0.30000000000000004,-0.17999999999999994,4250.0,51
0,0.3200000000000001,-0.17999999999999994,4267.0,51
0,0.3400000000000001,-0.17999999999999994,4301.0,51
0,0.3600000000000001,-0.17999999999999994,4333.0,51
0,0.3800000000000001,-0.17999999999999994,4481.0,63
0,0.28,-0.16000000000000006,4233.0,51
0,0.30000000000000004,-0.16000000000000006,4242.0,51
0,0.3200000000000001,-0.16000000000000006,4270.0,51
