,I_e,I_i,bumps,down_space,up_space
0,0.21,-0.48,6.0,0.06510416666666666,0.1015625
0,0.22,-0.48,6.0,0.06510416666666666,0.1015625
0,0.23,-0.48,6.0,0.06510416666666666,0.1015625
0,0.24,-0.48,6.0,0.06510416666666666,0.1015625
0,0.25,-0.48,6.0,0.0625,0.10416666666666667
0,0.26,-0.48,6.0,0.05989583333333333,0.10677083333333333
0,0.27,-0.48,6.0,0.05989583333333333,0.10677083333333333
0,0.28,-0.48,6.0,0.0625,0.10416666666666667
0,0.29000000000000004,-0.48,6.0,0.05989583333333333,0.10677083333333333
0,0.30000000000000004,-0.48,6.0,0.057291666666666664,0.10937500000000001
0,0.31000000000000005,-0.48,6.0,0.057291666666666664,0.10937500000000001
0,0.3200000000000001,-0.48,6.0,0.057291666666666664,0.10937500000000001
0,0.3300000000000001,-0.48,6.0,0.05468750000000001,0.11197916666666667
0,0.3400000000000001,-0.48,6.0,0.05468750000000001,0.11197916666666667
0,0.3500000000000001,-0.48,6.0,0.05468750000000001,0.11197916666666667
0,0.3600000000000001,-0.48,5.0,0.056249999999999994,0.14375
0,0.3700000000000001,-0.48,5.0,0.056249999999999994,0.14375
0,0.3800000000000001,-0.48,6.0,0.05468750000000001,0.11197916666666667
0,0.3900000000000001,-0.48,5.0,0.05468750000000001,0.1453125
0,0.4000000000000001,-0.48,5.0,0.05468750000000001,0.1453125
0,0.4099999999999999,-0.48,5.0,0.05468750000000001,0.1453125
0,0.4199999999999999,-0.48,6.0,0.04947916666666667,0.1171875
0,0.43,-0.48,6.0,0.04947916666666667,0.1171875
0,0.44,-0.48,5.0,0.051562500000000004,0.1484375
0,0.45,-0.48,5.0,0.05,0.15
0,0.46,-0.48,5.0,0.0484375,0.15156250000000002
0,0.47,-0.48,5.0,0.0484375,0.15156250000000002
0,0.48,-0.48,5.0,0.046875,0.153125
0,0.49,-0.48,5.0,0.046875,0.153125
0,0.5,-0.48,5.0,0.045312500000000006,0.1546875
0,0.51,-0.48,5.0,0.046875,0.153125
0,0.52,-0.48,5.0,0.046875,0.153125
0,0.53,-0.48,5.0,0.043750000000000004,0.15625
0,0.54,-0.48,5.0,0.043750000000000004,0.15625
0,0.55,-0.48,4.0,0.04296875,0.20703125
0,-0.25,-0.47,5.0,0.1328125,0.0671875
0,-0.24,-0.47,6.0,0.10937500000000001,0.057291666666666664
0,-0.23,-0.47,6.0,0.10937500000000001,0.057291666666666664
0,-0.22,-0.47,5.0,0.12812500000000002,0.071875
0,-0.21,-0.47,6.0,0.10677083333333333,0.05989583333333333
0,-0.2,-0.47,6.0,0.10416666666666667,0.0625
0,-0.18999999999999995,-0.47,6.0,0.1015625,0.06510416666666666
0,-0.17999999999999994,-0.47,6.0,0.1015625,0.06510416666666666
0,-0.16999999999999993,-0.47,6.0,0.1015625,0.06510416666666666
0,-0.16000000000000006,-0.47,6.0,0.09895833333333334,0.06770833333333334
0,-0.15000000000000002,-0.47,6.0,0.09895833333333334,0.06770833333333334
0,-0.14,-0.47,6.0,0.09895833333333334,0.06770833333333334
0,-0.13,-0.47,6.0,0.09635416666666667,0.0703125
0,-0.12,-0.47,6.0,0.09635416666666667,0.0703125
0,-0.11,-0.47,6.0,0.09375,0.07291666666666667
0,-0.09999999999999998,-0.47,6.0,0.09375,0.07291666666666667
0,-0.08999999999999997,-0.47,6.0,0.09375,0.07291666666666667
0,-0.07999999999999996,-0.47,6.0,0.09114583333333333,0.07552083333333333
0,-0.06999999999999995,-0.47,6.0,0.09114583333333333,0.07552083333333333
0,-0.059999999999999935,-0.47,6.0,0.09114583333333333,0.07552083333333333
0,-0.04999999999999993,-0.47,6.0,0.08854166666666666,0.078125
0,-0.040000000000000036,-0.47,6.0,0.08854166666666666,0.078125
0,-0.030000000000000027,-0.47,6.0,0.08854166666666666,0.078125
0,-0.020000000000000014,-0.47,6.0,0.0859375,0.08072916666666667
0,-0.010000000000000007,-0.47,6.0,0.0859375,0.08072916666666667
0,0.0,-0.47,6.0,0.0859375,0.08072916666666667
0,0.010000000000000007,-0.47,6.0,0.08333333333333334,0.08333333333333334
0,0.020000000000000014,-0.47,6.0,0.08333333333333334,0.08333333333333334
0,0.030000000000000027,-0.47,6.0,0.08333333333333334,0.08333333333333334
0,0.040000000000000036,-0.47,6.0,0.08072916666666667,0.0859375
0,0.05000000000000005,-0.47,6.0,0.08072916666666667,0.0859375
0,0.06000000000000005,-0.47,6.0,0.078125,0.08854166666666666
0,0.07000000000000006,-0.47,6.0,0.078125,0.08854166666666666
0,0.08000000000000007,-0.47,6.0,0.078125,0.08854166666666666
0,0.09000000000000008,-0.47,6.0,0.07552083333333333,0.09114583333333333
0,0.10000000000000007,-0.47,6.0,0.078125,0.08854166666666666
0,0.1100000000000001,-0.47,6.0,0.07552083333333333,0.09114583333333333
0,0.1200000000000001,-0.47,6.0,0.07552083333333333,0.09114583333333333
0,0.13000000000000012,-0.47,6.0,0.07291666666666667,0.09375
0,0.14000000000000012,-0.47,6.0,0.07291666666666667,0.09375
0,0.15000000000000013,-0.47,6.0,0.0703125,0.09635416666666667
0,0.15999999999999992,-0.47,6.0,0.0703125,0.09635416666666667
0,0.16999999999999993,-0.47,6.0,0.0703125,0.09635416666666667
0,0.17999999999999994,-0.47,6.0,0.06770833333333334,0.09895833333333334
0,0.18999999999999995,-0.47,6.0,0.06770833333333334,0.09895833333333334
0,0.2,-0.47,6.0,0.06510416666666666,0.1015625
0,0.21,-0.47,6.0,0.06770833333333334,0.09895833333333334
0,0.22,-0.47,6.0,0.06510416666666666,0.1015625
0,0.23,-0.47,6.0,0.0625,0.10416666666666667
0,0.24,-0.47,6.0,0.06510416666666666,0.1015625
0,0.25,-0.47,6.0,0.0625,0.10416666666666667
0,0.26,-0.47,6.0,0.0625,0.10416666666666667
0,0.27,-0.47,6.0,0.0625,0.10416666666666667
0,0.28,-0.47,6.0,0.05989583333333333,0.10677083333333333
0,0.30000000000000004,-0.47,6.0,0.057291666666666664,0.10937500000000001
0,0.31000000000000005,-0.47,5.0,0.0609375,0.1390625
0,0.3200000000000001,-0.47,6.0,0.057291666666666664,0.10937500000000001
0,0.3300000000000001,-0.47,6.0,0.057291666666666664,0.10937500000000001
0,0.3400000000000001,-0.47,6.0,0.057291666666666664,0.10937500000000001
0,0.3500000000000001,-0.47,6.0,0.05468750000000001,0.11197916666666667
0,0.3600000000000001,-0.47,6.0,0.05468750000000001,0.11197916666666667
0,0.3700000000000001,-0.47,6.0,0.05468750000000001,0.11197916666666667
0,0.3800000000000001,-0.47,6.0,0.052083333333333336,0.11458333333333333
0,0.4000000000000001,-0.47,5.0,0.05468750000000001,0.1453125
0,0.4099999999999999,-0.47,6.0,0.04947916666666667,0.1171875
0,0.4199999999999999,-0.47,6.0,0.04947916666666667,0.1171875
0,0.43,-0.47,5.0,0.051562500000000004,0.1484375
0,0.44,-0.47,5.0,0.051562500000000004,0.1484375
0,0.45,-0.47,5.0,0.051562500000000004,0.1484375
0,0.46,-0.47,5.0,0.0484375,0.15156250000000002
0,0.47,-0.47,5.0,0.0484375,0.15156250000000002
0,0.48,-0.47,6.0,0.046875,0.11979166666666666
0,0.49,-0.47,5.0,0.046875,0.153125
0,0.5,-0.47,6.0,0.046875,0.11979166666666666
0,0.51,-0.47,5.0,0.045312500000000006,0.1546875
0,0.53,-0.47,5.0,0.043750000000000004,0.15625
0,0.55,-0.47,5.0,0.043750000000000004,0.15625
0,0.56,-0.47,4.0,0.0234375,0.22656249999999997
0,-0.24,-0.46,6.0,0.04427083333333333,0.12239583333333334
0,-0.23,-0.46,6.0,0.10677083333333333,0.05989583333333333
0,-0.22,-0.46,6.0,0.10937500000000001,0.057291666666666664
0,-0.21,-0.46,6.0,0.10416666666666667,0.0625
0,-0.2,-0.46,5.0,0.1265625,0.0734375
0,-0.18999999999999995,-0.46,6.0,0.10416666666666667,0.0625
0,-0.17999999999999994,-0.46,6.0,0.1015625,0.06510416666666666
0,-0.16999999999999993,-0.46,6.0,0.10416666666666667,0.0625
0,-0.16000000000000006,-0.46,6.0,0.09895833333333334,0.06770833333333334
0,-0.15000000000000002,-0.46,6.0,0.09895833333333334,0.06770833333333334
0,-0.14,-0.46,6.0,0.09895833333333334,0.06770833333333334
0,-0.13,-0.46,6.0,0.09635416666666667,0.0703125
0,-0.12,-0.46,6.0,0.09635416666666667,0.0703125
0,-0.11,-0.46,6.0,0.09635416666666667,0.0703125
0,-0.09999999999999998,-0.46,6.0,0.09375,0.07291666666666667
0,-0.08999999999999997,-0.46,6.0,0.09375,0.07291666666666667
0,-0.07999999999999996,-0.46,6.0,0.09375,0.07291666666666667
0,-0.06999999999999995,-0.46,6.0,0.09114583333333333,0.07552083333333333
0,-0.059999999999999935,-0.46,6.0,0.09114583333333333,0.07552083333333333
0,-0.04999999999999993,-0.46,6.0,0.09114583333333333,0.07552083333333333
0,-0.040000000000000036,-0.46,6.0,0.08854166666666666,0.078125
0,-0.030000000000000027,-0.46,6.0,0.0859375,0.08072916666666667
0,-0.020000000000000014,-0.46,6.0,0.08854166666666666,0.078125
0,-0.010000000000000007,-0.46,6.0,0.0859375,0.08072916666666667
0,0.0,-0.46,6.0,0.0859375,0.08072916666666667
0,0.010000000000000007,-0.46,6.0,0.08333333333333334,0.08333333333333334
0,0.020000000000000014,-0.46,6.0,0.08333333333333334,0.08333333333333334
0,0.030000000000000027,-0.46,6.0,0.08072916666666667,0.0859375
0,0.040000000000000036,-0.46,6.0,0.08072916666666667,0.0859375
0,0.05000000000000005,-0.46,6.0,0.08072916666666667,0.0859375
0,0.06000000000000005,-0.46,6.0,0.08072916666666667,0.0859375
0,0.07000000000000006,-0.46,6.0,0.08072916666666667,0.0859375
0,0.08000000000000007,-0.46,6.0,0.078125,0.08854166666666666
0,0.09000000000000008,-0.46,6.0,0.078125,0.08854166666666666
0,0.10000000000000007,-0.46,6.0,0.07552083333333333,0.09114583333333333
0,0.1100000000000001,-0.46,6.0,0.07552083333333333,0.09114583333333333
0,0.1200000000000001,-0.46,6.0,0.07552083333333333,0.09114583333333333
0,0.13000000000000012,-0.46,6.0,0.07291666666666667,0.09375
0,0.14000000000000012,-0.46,6.0,0.07291666666666667,0.09375
0,0.15000000000000013,-0.46,6.0,0.0703125,0.09635416666666667
0,0.15999999999999992,-0.46,6.0,0.07291666666666667,0.09375
0,0.16999999999999993,-0.46,6.0,0.0703125,0.09635416666666667
0,0.17999999999999994,-0.46,6.0,0.06770833333333334,0.09895833333333334
0,0.18999999999999995,-0.46,6.0,0.06770833333333334,0.09895833333333334
0,0.2,-0.46,6.0,0.06770833333333334,0.09895833333333334
0,0.21,-0.46,6.0,0.06770833333333334,0.09895833333333334
0,0.22,-0.46,6.0,0.06510416666666666,0.1015625
0,0.23,-0.46,6.0,0.06510416666666666,0.1015625
0,0.24,-0.46,6.0,0.06510416666666666,0.1015625
0,0.25,-0.46,6.0,0.0625,0.10416666666666667
0,0.26,-0.46,6.0,0.0625,0.10416666666666667
0,0.27,-0.46,6.0,0.0625,0.10416666666666667
0,0.28,-0.46,6.0,0.0625,0.10416666666666667
0,0.29000000000000004,-0.46,6.0,0.0625,0.10416666666666667
0,0.30000000000000004,-0.46,6.0,0.057291666666666664,0.10937500000000001
0,0.31000000000000005,-0.46,6.0,0.05989583333333333,0.10677083333333333
0,0.3200000000000001,-0.46,6.0,0.057291666666666664,0.10937500000000001
0,0.3300000000000001,-0.46,5.0,0.0625,0.13749999999999998
0,0.3400000000000001,-0.46,6.0,0.057291666666666664,0.10937500000000001
0,0.3500000000000001,-0.46,6.0,0.057291666666666664,0.10937500000000001
0,0.3600000000000001,-0.46,5.0,0.057812499999999996,0.1421875
0,0.3700000000000001,-0.46,6.0,0.052083333333333336,0.11458333333333333
0,0.3800000000000001,-0.46,6.0,0.052083333333333336,0.11458333333333333
0,0.3900000000000001,-0.46,5.0,0.05468750000000001,0.1453125
0,0.4000000000000001,-0.46,5.0,0.05468750000000001,0.1453125
0,0.4099999999999999,-0.46,6.0,0.052083333333333336,0.11458333333333333
0,0.4199999999999999,-0.46,5.0,0.05468750000000001,0.1453125
0,0.43,-0.46,6.0,0.04947916666666667,0.1171875
0,0.44,-0.46,5.0,0.051562500000000004,0.1484375
0,0.45,-0.46,6.0,0.04947916666666667,0.1171875
0,0.46,-0.46,6.0,0.04947916666666667,0.1171875
0,0.47,-0.46,5.0,0.0484375,0.15156250000000002
0,0.48,-0.46,5.0,0.0484375,0.15156250000000002
0,0.49,-0.46,5.0,0.046875,0.153125
0,0.5,-0.46,6.0,0.046875,0.11979166666666666
0,0.51,-0.46,5.0,0.045312500000000006,0.1546875
0,0.52,-0.46,5.0,0.046875,0.153125
0,0.53,-0.46,5.0,0.046875,0.153125
0,0.54,-0.46,5.0,0.043750000000000004,0.15625
0,0.55,-0.46,5.0,0.043750000000000004,0.15625
0,0.56,-0.46,5.0,0.043750000000000004,0.15625
0,0.5700000000000001,-0.46,1.0,0.046875,0.953125
0,-0.23,-0.45,7.0,0.0,0.14285714285714285
0,-0.22,-0.45,7.0,0.06138392857142857,0.08147321428571429
0,-0.21,-0.45,6.0,0.10677083333333333,0.05989583333333333
0,-0.2,-0.45,6.0,0.10416666666666667,0.0625
0,-0.18999999999999995,-0.45,5.0,0.1265625,0.0734375
0,-0.17999999999999994,-0.45,6.0,0.10416666666666667,0.0625
0,-0.16999999999999993,-0.45,6.0,0.1015625,0.06510416666666666
0,-0.16000000000000006,-0.45,6.0,0.1015625,0.06510416666666666
0,-0.15000000000000002,-0.45,6.0,0.09895833333333334,0.06770833333333334
0,-0.14,-0.45,6.0,0.1015625,0.06510416666666666
0,-0.13,-0.45,6.0,0.09895833333333334,0.06770833333333334
0,-0.12,-0.45,6.0,0.09635416666666667,0.0703125
0,-0.11,-0.45,6.0,0.09635416666666667,0.0703125
0,-0.09999999999999998,-0.45,6.0,0.09635416666666667,0.0703125
0,-0.08999999999999997,-0.45,6.0,0.09375,0.07291666666666667
0,-0.07999999999999996,-0.45,6.0,0.09375,0.07291666666666667
0,-0.06999999999999995,-0.45,6.0,0.09375,0.07291666666666667
0,-0.059999999999999935,-0.45,6.0,0.09114583333333333,0.07552083333333333
0,-0.04999999999999993,-0.45,6.0,0.09114583333333333,0.07552083333333333
0,-0.040000000000000036,-0.45,6.0,0.08854166666666666,0.078125
0,-0.030000000000000027,-0.45,6.0,0.08854166666666666,0.078125
0,-0.020000000000000014,-0.45,6.0,0.0859375,0.08072916666666667
0,-0.010000000000000007,-0.45,6.0,0.0859375,0.08072916666666667
0,0.0,-0.45,6.0,0.0859375,0.08072916666666667
0,0.010000000000000007,-0.45,6.0,0.0859375,0.08072916666666667
0,0.020000000000000014,-0.45,6.0,0.08333333333333334,0.08333333333333334
0,0.030000000000000027,-0.45,6.0,0.08333333333333334,0.08333333333333334
0,0.040000000000000036,-0.45,6.0,0.08333333333333334,0.08333333333333334
0,0.05000000000000005,-0.45,6.0,0.08333333333333334,0.08333333333333334
0,0.06000000000000005,-0.45,6.0,0.08072916666666667,0.0859375
0,0.07000000000000006,-0.45,6.0,0.078125,0.08854166666666666
0,0.08000000000000007,-0.45,6.0,0.078125,0.08854166666666666
0,0.09000000000000008,-0.45,6.0,0.078125,0.08854166666666666
0,0.10000000000000007,-0.45,6.0,0.078125,0.08854166666666666
0,0.1100000000000001,-0.45,6.0,0.078125,0.08854166666666666
0,0.1200000000000001,-0.45,6.0,0.07552083333333333,0.09114583333333333
0,0.13000000000000012,-0.45,6.0,0.07552083333333333,0.09114583333333333
0,0.14000000000000012,-0.45,6.0,0.07291666666666667,0.09375
0,0.15000000000000013,-0.45,6.0,0.07291666666666667,0.09375
0,0.15999999999999992,-0.45,6.0,0.0703125,0.09635416666666667
0,0.16999999999999993,-0.45,6.0,0.0703125,0.09635416666666667
0,0.17999999999999994,-0.45,6.0,0.06770833333333334,0.09895833333333334
0,0.18999999999999995,-0.45,6.0,0.0703125,0.09635416666666667
0,0.2,-0.45,6.0,0.0703125,0.09635416666666667
0,0.21,-0.45,6.0,0.06510416666666666,0.1015625
0,0.22,-0.45,6.0,0.06510416666666666,0.1015625
0,0.23,-0.45,6.0,0.06510416666666666,0.1015625
0,0.24,-0.45,6.0,0.06510416666666666,0.1015625
0,0.25,-0.45,6.0,0.0625,0.10416666666666667
0,0.26,-0.45,6.0,0.0625,0.10416666666666667
0,0.27,-0.45,6.0,0.0625,0.10416666666666667
0,0.28,-0.45,6.0,0.0625,0.10416666666666667
0,0.29000000000000004,-0.45,6.0,0.0625,0.10416666666666667
0,0.30000000000000004,-0.45,6.0,0.0625,0.10416666666666667
0,0.31000000000000005,-0.45,5.0,0.0625,0.13749999999999998
0,0.3200000000000001,-0.45,6.0,0.057291666666666664,0.10937500000000001
0,0.3300000000000001,-0.45,6.0,0.057291666666666664,0.10937500000000001
0,0.3400000000000001,-0.45,6.0,0.057291666666666664,0.10937500000000001
0,0.3500000000000001,-0.45,6.0,0.057291666666666664,0.10937500000000001
0,0.3600000000000001,-0.45,6.0,0.05468750000000001,0.11197916666666667
0,0.3700000000000001,-0.45,6.0,0.05468750000000001,0.11197916666666667
0,0.3800000000000001,-0.45,5.0,0.057812499999999996,0.1421875
0,0.3900000000000001,-0.45,6.0,0.05468750000000001,0.11197916666666667
0,0.4000000000000001,-0.45,5.0,0.05468750000000001,0.1453125
0,0.4099999999999999,-0.45,6.0,0.052083333333333336,0.11458333333333333
0,0.4199999999999999,-0.45,5.0,0.053125000000000006,0.146875
0,0.43,-0.45,1.0,0.05468750000000001,0.9453125
0,0.44,-0.45,5.0,0.051562500000000004,0.1484375
0,0.45,-0.45,6.0,0.04947916666666667,0.1171875
0,0.46,-0.45,5.0,0.051562500000000004,0.1484375
0,0.47,-0.45,6.0,0.046875,0.11979166666666666
0,0.48,-0.45,6.0,0.046875,0.11979166666666666
0,0.49,-0.45,5.0,0.046875,0.153125
0,0.5,-0.45,5.0,0.046875,0.153125
0,0.52,-0.45,6.0,0.04427083333333333,0.12239583333333334
0,0.53,-0.45,5.0,0.046875,0.153125
0,0.54,-0.45,5.0,0.046875,0.153125
0,0.55,-0.45,5.0,0.043750000000000004,0.15625
0,0.56,-0.45,4.0,0.04296875,0.20703125
0,-0.21,-0.44,7.0,0.052455357142857144,0.09040178571428571
0,-0.2,-0.44,5.0,0.12812500000000002,0.071875
0,-0.18999999999999995,-0.44,6.0,0.10416666666666667,0.0625
0,-0.17999999999999994,-0.44,5.0,0.125,0.075
0,-0.16999999999999993,-0.44,6.0,0.1015625,0.06510416666666666
0,-0.16000000000000006,-0.44,6.0,0.1015625,0.06510416666666666
0,-0.15000000000000002,-0.44,6.0,0.1015625,0.06510416666666666
0,-0.14,-0.44,6.0,0.09895833333333334,0.06770833333333334
0,-0.13,-0.44,6.0,0.09895833333333334,0.06770833333333334
0,-0.12,-0.44,6.0,0.09895833333333334,0.06770833333333334
0,-0.11,-0.44,6.0,0.09635416666666667,0.0703125
0,-0.09999999999999998,-0.44,6.0,0.09635416666666667,0.0703125
0,-0.08999999999999997,-0.44,6.0,0.09375,0.07291666666666667
0,-0.07999999999999996,-0.44,6.0,0.09375,0.07291666666666667
0,-0.06999999999999995,-0.44,6.0,0.09375,0.07291666666666667
0,-0.059999999999999935,-0.44,6.0,0.09114583333333333,0.07552083333333333
0,-0.04999999999999993,-0.44,6.0,0.09114583333333333,0.07552083333333333
0,-0.040000000000000036,-0.44,6.0,0.09114583333333333,0.07552083333333333
0,-0.030000000000000027,-0.44,6.0,0.08854166666666666,0.078125
0,-0.020000000000000014,-0.44,6.0,0.08854166666666666,0.078125
0,-0.010000000000000007,-0.44,6.0,0.08854166666666666,0.078125
0,0.0,-0.44,6.0,0.08854166666666666,0.078125
0,0.010000000000000007,-0.44,6.0,0.0859375,0.08072916666666667
0,0.020000000000000014,-0.44,6.0,0.08333333333333334,0.08333333333333334
0,0.030000000000000027,-0.44,6.0,0.08333333333333334,0.08333333333333334
0,0.040000000000000036,-0.44,6.0,0.08333333333333334,0.08333333333333334
0,0.05000000000000005,-0.44,6.0,0.08333333333333334,0.08333333333333334
0,0.06000000000000005,-0.44,6.0,0.08072916666666667,0.0859375
0,0.07000000000000006,-0.44,6.0,0.08072916666666667,0.0859375
0,0.08000000000000007,-0.44,6.0,0.078125,0.08854166666666666
0,0.09000000000000008,-0.44,6.0,0.078125,0.08854166666666666
0,0.10000000000000007,-0.44,6.0,0.078125,0.08854166666666666
0,0.1100000000000001,-0.44,6.0,0.07552083333333333,0.09114583333333333
0,0.1200000000000001,-0.44,6.0,0.07552083333333333,0.09114583333333333
0,0.13000000000000012,-0.44,6.0,0.07291666666666667,0.09375
0,0.14000000000000012,-0.44,6.0,0.07291666666666667,0.09375
0,0.15000000000000013,-0.44,6.0,0.07291666666666667,0.09375
0,0.15999999999999992,-0.44,6.0,0.0703125,0.09635416666666667
0,0.16999999999999993,-0.44,6.0,0.0703125,0.09635416666666667
0,0.17999999999999994,-0.44,6.0,0.0703125,0.09635416666666667
0,0.18999999999999995,-0.44,6.0,0.0703125,0.09635416666666667
0,0.2,-0.44,6.0,0.06770833333333334,0.09895833333333334
0,0.21,-0.44,6.0,0.06770833333333334,0.09895833333333334
0,0.22,-0.44,6.0,0.06770833333333334,0.09895833333333334
0,0.23,-0.44,6.0,0.06770833333333334,0.09895833333333334
0,0.24,-0.44,6.0,0.06510416666666666,0.1015625
0,0.25,-0.44,6.0,0.06510416666666666,0.1015625
0,0.26,-0.44,6.0,0.06510416666666666,0.1015625
0,0.27,-0.44,6.0,0.0625,0.10416666666666667
0,0.28,-0.44,6.0,0.05989583333333333,0.10677083333333333
0,0.29000000000000004,-0.44,6.0,0.05989583333333333,0.10677083333333333
0,0.30000000000000004,-0.44,6.0,0.0625,0.10416666666666667
0,0.31000000000000005,-0.44,6.0,0.05989583333333333,0.10677083333333333
0,0.3200000000000001,-0.44,6.0,0.05989583333333333,0.10677083333333333
0,0.3300000000000001,-0.44,6.0,0.057291666666666664,0.10937500000000001
0,0.3400000000000001,-0.44,6.0,0.057291666666666664,0.10937500000000001
0,0.3500000000000001,-0.44,6.0,0.05468750000000001,0.11197916666666667
0,0.3600000000000001,-0.44,6.0,0.057291666666666664,0.10937500000000001
0,0.3700000000000001,-0.44,6.0,0.05468750000000001,0.11197916666666667
0,0.3800000000000001,-0.44,6.0,0.05468750000000001,0.11197916666666667
0,0.3900000000000001,-0.44,6.0,0.05468750000000001,0.11197916666666667
0,0.4000000000000001,-0.44,6.0,0.05468750000000001,0.11197916666666667
0,0.4099999999999999,-0.44,5.0,0.05468750000000001,0.1453125
0,0.43,-0.44,6.0,0.04947916666666667,0.1171875
0,0.44,-0.44,6.0,0.04947916666666667,0.1171875
0,0.45,-0.44,5.0,0.053125000000000006,0.146875
0,0.46,-0.44,5.0,0.051562500000000004,0.1484375
0,0.47,-0.44,6.0,0.046875,0.11979166666666666
0,0.48,-0.44,5.0,0.0484375,0.15156250000000002
0,0.49,-0.44,5.0,0.0484375,0.15156250000000002
0,0.5,-0.44,5.0,0.046875,0.153125
0,0.51,-0.44,5.0,0.046875,0.153125
0,0.52,-0.44,6.0,0.046875,0.11979166666666666
0,0.53,-0.44,5.0,0.045312500000000006,0.1546875
0,0.54,-0.44,5.0,0.046875,0.153125
0,0.55,-0.44,5.0,0.043750000000000004,0.15625
0,0.56,-0.44,5.0,0.043750000000000004,0.15625
0,0.5700000000000001,-0.44,4.0,0.046875,0.203125
0,-0.2,-0.43,7.0,0.040178571428571425,0.10267857142857142
0,-0.18999999999999995,-0.43,5.0,0.12812500000000002,0.071875
0,-0.17999999999999994,-0.43,6.0,0.10416666666666667,0.0625
0,-0.16999999999999993,-0.43,6.0,0.10416666666666667,0.0625
0,-0.16000000000000006,-0.43,5.0,0.125,0.075
0,-0.15000000000000002,-0.43,6.0,0.1015625,0.06510416666666666
0,-0.14,-0.43,6.0,0.1015625,0.06510416666666666
0,-0.13,-0.43,6.0,0.09895833333333334,0.06770833333333334
0,-0.12,-0.43,6.0,0.09895833333333334,0.06770833333333334
0,-0.11,-0.43,6.0,0.09895833333333334,0.06770833333333334
0,-0.09999999999999998,-0.43,6.0,0.09635416666666667,0.0703125
0,-0.08999999999999997,-0.43,6.0,0.09635416666666667,0.0703125
0,-0.07999999999999996,-0.43,6.0,0.09635416666666667,0.0703125
0,-0.06999999999999995,-0.43,6.0,0.09375,0.07291666666666667
0,-0.059999999999999935,-0.43,6.0,0.09114583333333333,0.07552083333333333
0,-0.04999999999999993,-0.43,6.0,0.09375,0.07291666666666667
0,-0.040000000000000036,-0.43,6.0,0.09114583333333333,0.07552083333333333
0,-0.030000000000000027,-0.43,6.0,0.08854166666666666,0.078125
0,-0.020000000000000014,-0.43,6.0,0.08854166666666666,0.078125
0,-0.010000000000000007,-0.43,6.0,0.08854166666666666,0.078125
0,0.0,-0.43,6.0,0.08854166666666666,0.078125
0,0.010000000000000007,-0.43,6.0,0.0859375,0.08072916666666667
0,0.020000000000000014,-0.43,6.0,0.08333333333333334,0.08333333333333334
0,0.030000000000000027,-0.43,6.0,0.08333333333333334,0.08333333333333334
0,0.040000000000000036,-0.43,6.0,0.08333333333333334,0.08333333333333334
0,0.05000000000000005,-0.43,6.0,0.08333333333333334,0.08333333333333334
0,0.06000000000000005,-0.43,6.0,0.08072916666666667,0.0859375
0,0.07000000000000006,-0.43,6.0,0.08072916666666667,0.0859375
0,0.08000000000000007,-0.43,6.0,0.078125,0.08854166666666666
0,0.09000000000000008,-0.43,6.0,0.078125,0.08854166666666666
0,0.10000000000000007,-0.43,6.0,0.078125,0.08854166666666666
0,0.1100000000000001,-0.43,6.0,0.078125,0.08854166666666666
0,0.1200000000000001,-0.43,6.0,0.07552083333333333,0.09114583333333333
0,0.13000000000000012,-0.43,6.0,0.07552083333333333,0.09114583333333333
0,0.14000000000000012,-0.43,6.0,0.07552083333333333,0.09114583333333333
0,0.15000000000000013,-0.43,6.0,0.07291666666666667,0.09375
0,0.15999999999999992,-0.43,6.0,0.07291666666666667,0.09375
0,0.16999999999999993,-0.43,6.0,0.0703125,0.09635416666666667
0,0.17999999999999994,-0.43,6.0,0.07291666666666667,0.09375
0,0.18999999999999995,-0.43,6.0,0.06770833333333334,0.09895833333333334
0,0.2,-0.43,6.0,0.0703125,0.09635416666666667
0,0.21,-0.43,6.0,0.06770833333333334,0.09895833333333334
0,0.22,-0.43,6.0,0.06770833333333334,0.09895833333333334
0,0.23,-0.43,6.0,0.06510416666666666,0.1015625
0,0.24,-0.43,6.0,0.06510416666666666,0.1015625
0,0.25,-0.43,6.0,0.06510416666666666,0.1015625
0,0.26,-0.43,6.0,0.06510416666666666,0.1015625
0,0.27,-0.43,6.0,0.06510416666666666,0.1015625
0,0.28,-0.43,6.0,0.0625,0.10416666666666667
0,0.29000000000000004,-0.43,6.0,0.05989583333333333,0.10677083333333333
0,0.30000000000000004,-0.43,6.0,0.05989583333333333,0.10677083333333333
0,0.3200000000000001,-0.43,6.0,0.057291666666666664,0.10937500000000001
0,0.3400000000000001,-0.43,6.0,0.057291666666666664,0.10937500000000001
0,0.3500000000000001,-0.43,6.0,0.057291666666666664,0.10937500000000001
0,0.3600000000000001,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.3700000000000001,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.3800000000000001,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.3900000000000001,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.4000000000000001,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.4099999999999999,-0.43,6.0,0.05468750000000001,0.11197916666666667
0,0.4199999999999999,-0.43,5.0,0.053125000000000006,0.146875
0,0.43,-0.43,6.0,0.04947916666666667,0.1171875
