,sigma_i,tau_i,stability,turing,turing_hopf,p_random
0,2.3475,2.275,0,0,0,2
0,2.3475,2.3475,0,0,0,2
0,2.3475,2.42,0,0,0,2
0,2.3475,2.4924999999999997,0,0,0,2
0,2.3475,2.565,0,0,0,2
0,2.3475,2.6374999999999997,0,0,0,2
0,2.3475,2.71,0,0,0,2
0,2.3475,2.7824999999999998,0,0,0,2
0,2.3475,2.855,0,0,0,2
0,2.3475,2.9274999999999998,0,0,0,2
0,2.3475,3.0,0,0,0,2
0,2.42,0.1,1,1,0,3
0,2.42,0.1725,1,1,0,3
0,2.42,0.245,1,1,0,3
0,2.42,0.3175,1,1,0,3
0,2.42,0.39,1,1,0,3
0,2.42,0.4625,1,1,0,3
0,2.42,0.5349999999999999,1,1,0,3
0,2.42,0.6074999999999999,1,1,0,3
0,2.42,0.6799999999999999,1,1,0,3
0,2.42,0.7525,1,1,0,3
0,2.42,0.825,1,1,0,3
0,2.42,0.8975,1,1,0,3
0,2.42,0.9699999999999999,1,1,0,3
0,2.42,1.0425,1,1,0,3
0,2.42,1.115,1,1,0,3
0,2.42,1.1875,1,1,0,3
0,2.42,1.26,1,1,0,3
0,2.42,1.3325,0,0,0,3
0,2.42,1.405,0,0,0,2
0,2.42,1.4775,0,0,0,2
0,2.42,1.55,0,0,0,2
0,2.42,1.6225,0,0,0,2
0,2.42,1.695,0,0,0,2
0,2.42,1.7675,0,0,0,2
0,2.42,1.8399999999999999,0,0,0,2
0,2.42,1.9124999999999999,0,0,0,2
0,2.42,1.9849999999999999,0,0,0,2
0,2.42,2.0574999999999997,0,0,0,2
0,2.42,2.13,0,0,0,2
0,2.42,2.2025,0,0,0,2
0,2.42,2.275,0,0,0,2
0,2.42,2.3475,0,0,0,2
0,2.42,2.42,0,0,0,2
0,2.42,2.4924999999999997,0,0,0,2
0,2.42,2.565,0,0,0,2
0,2.42,2.6374999999999997,0,0,0,2
0,2.42,2.71,0,0,0,2
0,2.42,2.7824999999999998,0,0,0,2
0,2.42,2.855,0,0,0,2
0,2.42,2.9274999999999998,0,0,0,2
0,2.42,3.0,0,0,0,2
0,2.4924999999999997,0.1,1,1,0,3
0,2.4924999999999997,0.1725,1,1,0,3
0,2.4924999999999997,0.245,1,1,0,3
0,2.4924999999999997,0.3175,1,1,0,3
0,2.4924999999999997,0.39,1,1,0,3
0,2.4924999999999997,0.4625,1,1,0,3
0,2.4924999999999997,0.5349999999999999,1,1,0,3
0,2.4924999999999997,0.6074999999999999,1,1,0,3
0,2.4924999999999997,0.6799999999999999,1,1,0,3
0,2.4924999999999997,0.7525,1,1,0,3
0,2.4924999999999997,0.825,1,1,0,3
0,2.4924999999999997,0.8975,1,1,0,3
0,2.4924999999999997,0.9699999999999999,1,1,0,3
0,2.4924999999999997,1.0425,1,1,0,3
0,2.4924999999999997,1.115,1,1,0,3
0,2.4924999999999997,1.1875,1,1,0,3
0,2.4924999999999997,1.26,1,1,0,3
0,2.4924999999999997,1.3325,0,0,0,3
0,2.4924999999999997,1.405,0,0,0,2
0,2.4924999999999997,1.4775,0,0,0,2
0,2.4924999999999997,1.55,0,0,0,2
0,2.4924999999999997,1.6225,0,0,0,2
0,2.4924999999999997,1.695,0,0,0,2
0,2.4924999999999997,1.7675,0,0,0,2
0,2.4924999999999997,1.8399999999999999,0,0,0,2
0,2.4924999999999997,1.9124999999999999,0,0,0,2
0,2.4924999999999997,1.9849999999999999,0,0,0,2
0,2.4924999999999997,2.0574999999999997,0,0,0,2
0,2.4924999999999997,2.13,0,0,0,2
0,2.4924999999999997,2.2025,0,0,0,2
0,2.4924999999999997,2.275,0,0,0,2
0,2.4924999999999997,2.3475,0,0,0,2
0,2.4924999999999997,2.42,0,0,0,2
0,2.4924999999999997,2.4924999999999997,0,0,0,2
0,2.4924999999999997,2.565,0,0,0,2
0,2.4924999999999997,2.6374999999999997,0,0,0,2
0,2.4924999999999997,2.71,0,0,0,2
0,2.4924999999999997,2.7824999999999998,0,0,0,2
0,2.4924999999999997,2.855,0,0,0,2
0,2.4924999999999997,2.9274999999999998,0,0,0,2
0,2.4924999999999997,3.0,0,0,0,2
0,2.565,0.1,1,1,0,3
0,2.565,0.1725,1,1,0,3
0,2.565,0.245,1,1,0,3
0,2.565,0.3175,1,1,0,3
0,2.565,0.39,1,1,0,3
0,2.565,0.4625,1,1,0,3
0,2.565,0.5349999999999999,1,1,0,3
0,2.565,0.6074999999999999,1,1,0,3
0,2.565,0.6799999999999999,1,1,0,3
0,2.565,0.7525,1,1,0,3
0,2.565,0.825,1,1,0,3
0,2.565,0.8975,1,1,0,3
0,2.565,0.9699999999999999,1,1,0,3
0,2.565,1.0425,1,1,0,3
0,2.565,1.115,1,1,0,3
0,2.565,1.1875,1,1,0,3
0,2.565,1.26,1,1,0,3
0,2.565,1.3325,0,0,0,3
0,2.565,1.405,0,0,0,2
0,2.565,1.4775,0,0,0,2
0,2.565,1.55,0,0,0,2
0,2.565,1.6225,0,0,0,2
0,2.565,1.695,0,0,0,2
0,2.565,1.7675,0,0,0,2
0,2.565,1.8399999999999999,0,0,0,2
0,2.565,1.9124999999999999,0,0,0,2
0,2.565,1.9849999999999999,0,0,0,2
0,2.565,2.0574999999999997,0,0,0,2
0,2.565,2.13,0,0,0,2
0,2.565,2.2025,0,0,0,2
0,2.565,2.275,0,0,0,2
0,2.565,2.3475,0,0,0,2
0,2.565,2.42,0,0,0,2
0,2.565,2.4924999999999997,0,0,0,2
0,2.565,2.565,0,0,0,2
0,2.565,2.6374999999999997,0,0,0,2
0,2.565,2.71,0,0,0,2
0,2.565,2.7824999999999998,0,0,0,2
0,2.565,2.855,0,0,0,2
0,2.565,2.9274999999999998,0,0,0,2
0,2.565,3.0,0,0,0,2
0,2.6374999999999997,0.1,1,1,0,3
0,2.6374999999999997,0.1725,1,1,0,3
0,2.6374999999999997,0.245,1,1,0,3
0,2.6374999999999997,0.3175,1,1,0,3
0,2.6374999999999997,0.39,1,1,0,3
0,2.6374999999999997,0.4625,1,1,0,3
0,2.6374999999999997,0.5349999999999999,1,1,0,3
0,2.6374999999999997,0.6074999999999999,1,1,0,3
0,2.6374999999999997,0.6799999999999999,1,1,0,3
0,2.6374999999999997,0.7525,1,1,0,3
0,2.6374999999999997,0.825,1,1,0,3
0,2.6374999999999997,0.8975,1,1,0,3
0,2.6374999999999997,0.9699999999999999,1,1,0,3
0,2.6374999999999997,1.0425,1,1,0,3
0,2.6374999999999997,1.115,1,1,0,3
0,2.6374999999999997,1.1875,1,1,0,3
0,2.6374999999999997,1.26,1,1,0,3
0,2.6374999999999997,1.3325,0,0,0,3
0,2.6374999999999997,1.405,0,0,0,2
0,2.6374999999999997,1.4775,0,0,0,2
0,2.6374999999999997,1.55,0,0,0,2
0,2.6374999999999997,1.6225,0,0,0,2
0,2.6374999999999997,1.695,0,0,0,2
0,2.6374999999999997,1.7675,0,0,0,2
0,2.6374999999999997,1.8399999999999999,0,0,0,2
0,2.6374999999999997,1.9124999999999999,0,0,0,2
0,2.6374999999999997,1.9849999999999999,0,0,0,2
0,2.6374999999999997,2.0574999999999997,0,0,0,2
0,2.6374999999999997,2.13,0,0,0,2
0,2.6374999999999997,2.2025,0,0,0,2
0,2.6374999999999997,2.275,0,0,0,2
0,2.6374999999999997,2.3475,0,0,0,2
0,2.6374999999999997,2.42,0,0,0,2
0,2.6374999999999997,2.4924999999999997,0,0,0,2
0,2.6374999999999997,2.565,0,0,0,2
0,2.6374999999999997,2.6374999999999997,0,0,0,2
0,2.6374999999999997,2.71,0,0,0,2
0,2.6374999999999997,2.7824999999999998,0,0,0,2
0,2.6374999999999997,2.855,0,0,0,2
0,2.6374999999999997,2.9274999999999998,0,0,0,2
0,2.6374999999999997,3.0,0,0,0,2
0,2.71,0.1,1,1,0,3
0,2.71,0.1725,1,1,0,3
0,2.71,0.245,1,1,0,3
0,2.71,0.3175,1,1,0,3
0,2.71,0.39,1,1,0,3
0,2.71,0.4625,1,1,0,3
0,2.71,0.5349999999999999,1,1,0,3
0,2.71,0.6074999999999999,1,1,0,3
0,2.71,0.6799999999999999,1,1,0,3
0,2.71,0.7525,1,1,0,3
0,2.71,0.825,1,1,0,3
0,2.71,0.8975,1,1,0,3
0,2.71,0.9699999999999999,1,1,0,3
0,2.71,1.0425,1,1,0,3
0,2.71,1.115,1,1,0,3
0,2.71,1.1875,1,1,0,3
0,2.71,1.26,1,1,0,3
0,2.71,1.3325,0,0,0,3
0,2.71,1.405,0,0,0,2
0,2.71,1.4775,0,0,0,2
0,2.71,1.55,0,0,0,2
0,2.71,1.6225,0,0,0,2
0,2.71,1.695,0,0,0,2
0,2.71,1.7675,0,0,0,2
0,2.71,1.8399999999999999,0,0,0,2
0,2.71,1.9124999999999999,0,0,0,2
0,2.71,1.9849999999999999,0,0,0,2
0,2.71,2.0574999999999997,0,0,0,2
0,2.71,2.13,0,0,0,2
0,2.71,2.2025,0,0,0,2
0,2.71,2.275,0,0,0,2
0,2.71,2.3475,0,0,0,2
0,2.71,2.42,0,0,0,2
0,2.71,2.4924999999999997,0,0,0,2
0,2.71,2.565,0,0,0,2
0,2.71,2.6374999999999997,0,0,0,2
0,2.71,2.71,0,0,0,2
0,2.71,2.7824999999999998,0,0,0,2
0,2.71,2.855,0,0,0,2
0,2.71,2.9274999999999998,0,0,0,2
0,2.71,3.0,0,0,0,2
0,2.7824999999999998,0.1,1,1,0,3
0,2.7824999999999998,0.1725,1,1,0,3
0,2.7824999999999998,0.245,1,1,0,3
0,2.7824999999999998,0.3175,1,1,0,3
0,2.7824999999999998,0.39,1,1,0,3
0,2.7824999999999998,0.4625,1,1,0,3
0,2.7824999999999998,0.5349999999999999,1,1,0,3
0,2.7824999999999998,0.6074999999999999,1,1,0,3
0,2.7824999999999998,0.6799999999999999,1,1,0,3
0,2.7824999999999998,0.7525,1,1,0,3
0,2.7824999999999998,0.825,1,1,0,3
0,2.7824999999999998,0.8975,1,1,0,3
0,2.7824999999999998,0.9699999999999999,1,1,0,3
0,2.7824999999999998,1.0425,1,1,0,3
0,2.7824999999999998,1.115,1,1,0,3
0,2.7824999999999998,1.1875,1,1,0,3
0,2.7824999999999998,1.26,1,1,0,3
0,2.7824999999999998,1.3325,0,0,0,3
0,2.7824999999999998,1.405,0,0,0,2
0,2.7824999999999998,1.4775,0,0,0,2
0,2.7824999999999998,1.55,0,0,0,2
0,2.7824999999999998,1.6225,0,0,0,2
0,2.7824999999999998,1.695,0,0,0,2
0,2.7824999999999998,1.7675,0,0,0,2
0,2.7824999999999998,1.8399999999999999,0,0,0,2
0,2.7824999999999998,1.9124999999999999,0,0,0,2
0,2.7824999999999998,1.9849999999999999,0,0,0,2
0,2.7824999999999998,2.0574999999999997,0,0,0,2
0,2.7824999999999998,2.13,0,0,0,2
0,2.7824999999999998,2.2025,0,0,0,2
0,2.7824999999999998,2.275,0,0,0,2
0,2.7824999999999998,2.3475,0,0,0,2
0,2.7824999999999998,2.42,0,0,0,2
0,2.7824999999999998,2.4924999999999997,0,0,0,2
0,2.7824999999999998,2.565,0,0,0,2
0,2.7824999999999998,2.6374999999999997,0,0,0,2
0,2.7824999999999998,2.71,0,0,0,2
0,2.7824999999999998,2.7824999999999998,0,0,0,2
0,2.7824999999999998,2.855,0,0,0,2
0,2.7824999999999998,2.9274999999999998,0,0,0,2
0,2.7824999999999998,3.0,0,0,0,2
0,2.855,0.1,1,1,0,3
0,2.855,0.1725,1,1,0,3
0,2.855,0.245,1,1,0,3
0,2.855,0.3175,1,1,0,3
0,2.855,0.39,1,1,0,3
0,2.855,0.4625,1,1,0,3
0,2.855,0.5349999999999999,1,1,0,3
0,2.855,0.6074999999999999,1,1,0,3
0,2.855,0.6799999999999999,1,1,0,3
0,2.855,0.7525,1,1,0,3
0,2.855,0.825,1,1,0,3
0,2.855,0.8975,1,1,0,3
0,2.855,0.9699999999999999,1,1,0,3
0,2.855,1.0425,1,1,0,3
0,2.855,1.115,1,1,0,3
0,2.855,1.1875,1,1,0,3
0,2.855,1.26,1,1,0,3
0,2.855,1.3325,0,0,0,3
0,2.855,1.405,0,0,0,2
0,2.855,1.4775,0,0,0,2
0,2.855,1.55,0,0,0,2
0,2.855,1.6225,0,0,0,2
0,2.855,1.695,0,0,0,2
0,2.855,1.7675,0,0,0,2
0,2.855,1.8399999999999999,0,0,0,2
0,2.855,1.9124999999999999,0,0,0,2
0,2.855,1.9849999999999999,0,0,0,2
0,2.855,2.0574999999999997,0,0,0,2
0,2.855,2.13,0,0,0,2
0,2.855,2.2025,0,0,0,2
0,2.855,2.275,0,0,0,2
0,2.855,2.3475,0,0,0,2
0,2.855,2.42,0,0,0,2
0,2.855,2.4924999999999997,0,0,0,2
0,2.855,2.565,0,0,0,2
0,2.855,2.6374999999999997,0,0,0,2
0,2.855,2.71,0,0,0,2
0,2.855,2.7824999999999998,0,0,0,2
0,2.855,2.855,0,0,0,2
0,2.855,2.9274999999999998,0,0,0,2
0,2.855,3.0,0,0,0,2
0,2.9274999999999998,0.1,1,1,0,3
0,2.9274999999999998,0.1725,1,1,0,3
0,2.9274999999999998,0.245,1,1,0,3
0,2.9274999999999998,0.3175,1,1,0,3
0,2.9274999999999998,0.39,1,1,0,3
0,2.9274999999999998,0.4625,1,1,0,3
0,2.9274999999999998,0.5349999999999999,1,1,0,3
0,2.9274999999999998,0.6074999999999999,1,1,0,3
0,2.9274999999999998,0.6799999999999999,1,1,0,3
0,2.9274999999999998,0.7525,1,1,0,3
0,2.9274999999999998,0.825,1,1,0,3
0,2.9274999999999998,0.8975,1,1,0,3
0,2.9274999999999998,0.9699999999999999,1,1,0,3
0,2.9274999999999998,1.0425,1,1,0,3
0,2.9274999999999998,1.115,1,1,0,3
0,2.9274999999999998,1.1875,1,1,0,3
0,2.9274999999999998,1.26,1,1,0,3
0,2.9274999999999998,1.3325,0,0,0,3
0,2.9274999999999998,1.405,0,0,0,2
0,2.9274999999999998,1.4775,0,0,0,2
0,2.9274999999999998,1.55,0,0,0,2
0,2.9274999999999998,1.6225,0,0,0,2
0,2.9274999999999998,1.695,0,0,0,2
0,2.9274999999999998,1.7675,0,0,0,2
0,2.9274999999999998,1.8399999999999999,0,0,0,2
0,2.9274999999999998,1.9124999999999999,0,0,0,2
0,2.9274999999999998,1.9849999999999999,0,0,0,2
0,2.9274999999999998,2.0574999999999997,0,0,0,2
0,2.9274999999999998,2.13,0,0,0,2
0,2.9274999999999998,2.2025,0,0,0,2
0,2.9274999999999998,2.275,0,0,0,2
0,2.9274999999999998,2.3475,0,0,0,2
0,2.9274999999999998,2.42,0,0,0,2
0,2.9274999999999998,2.4924999999999997,0,0,0,2
0,2.9274999999999998,2.565,0,0,0,2
0,2.9274999999999998,2.6374999999999997,0,0,0,2
0,2.9274999999999998,2.71,0,0,0,2
0,2.9274999999999998,2.7824999999999998,0,0,0,2
0,2.9274999999999998,2.855,0,0,0,2
0,2.9274999999999998,2.9274999999999998,0,0,0,2
0,2.9274999999999998,3.0,0,0,0,2
0,3.0,0.1,1,1,0,3
0,3.0,0.1725,1,1,0,3
0,3.0,0.245,1,1,0,3
0,3.0,0.3175,1,1,0,3
0,3.0,0.39,1,1,0,3
0,3.0,0.4625,1,1,0,3
0,3.0,0.5349999999999999,1,1,0,3
0,3.0,0.6074999999999999,1,1,0,3
0,3.0,0.6799999999999999,1,1,0,3
0,3.0,0.7525,1,1,0,3
0,3.0,0.825,1,1,0,3
0,3.0,0.8975,1,1,0,3
0,3.0,0.9699999999999999,1,1,0,3
0,3.0,1.0425,1,1,0,3
0,3.0,1.115,1,1,0,3
0,3.0,1.1875,1,1,0,3
0,3.0,1.26,1,1,0,3
0,3.0,1.3325,0,0,0,3
0,3.0,1.405,0,0,0,2
0,3.0,1.4775,0,0,0,2
0,3.0,1.55,0,0,0,2
0,3.0,1.6225,0,0,0,2
0,3.0,1.695,0,0,0,2
0,3.0,1.7675,0,0,0,2
0,3.0,1.8399999999999999,0,0,0,2
0,3.0,1.9124999999999999,0,0,0,2
0,3.0,1.9849999999999999,0,0,0,2
0,3.0,2.0574999999999997,0,0,0,2
0,3.0,2.13,0,0,0,2
0,3.0,2.2025,0,0,0,2
0,3.0,2.275,0,0,0,2
0,3.0,2.3475,0,0,0,2
0,3.0,2.42,0,0,0,2
0,3.0,2.4924999999999997,0,0,0,2
0,3.0,2.565,0,0,0,2
0,3.0,2.6374999999999997,0,0,0,2
0,3.0,2.71,0,0,0,2
0,3.0,2.7824999999999998,0,0,0,2
0,3.0,2.855,0,0,0,2
0,3.0,2.9274999999999998,0,0,0,2
0,3.0,3.0,0,0,0,2
